Date Published,Product Title,Advisory Title,Category,Post Link,
31 May 2021,AUBREY-V NAIL POLISH SOLVENT,FDA Advisory No.2021-1107 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic AUBREY-V NAIL POLISH SOLVENT,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1107-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-aubrey-v-nail-polish-solvent/,
31 May 2021,ALOE VERA SHAMPOO 99% DAMAGE CONTROL,FDA Advisory No.2021-1106 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ALOE VERA SHAMPOO 99% DAMAGE CONTROL,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1106-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-aloe-vera-shampoo-99-damage-control/,
31 May 2021,CAIMEI MILK WHITENING PEELING GEL,FDA Advisory No.2021-1104 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic CAIMEI MILK WHITENING PEELING GEL,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1104-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-caimei-milk-whitening-peeling-gel/,
31 May 2021,LEIRA KOJIC BEAUTY SOAP 6 IN 1,FDA Advisory No.2021-1103 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic LEIRA KOJIC BEAUTY SOAP 6 IN 1,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1103-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-leira-kojic-beauty-soap-6-in-1/,
31 May 2021,BODY PAINT PAINT GLOW,FDA Advisory No.2021-1102 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic BODY PAINT PAINT GLOW,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1102-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-body-paint-paint-glow/,
31 May 2021,BISUTANG BAMBOO REFRESHING REPLENISHMENT MASK,FDA Advisory No.2021-1101 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic BISUTANG BAMBOO REFRESHING REPLENISHMENT MASK,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1101-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-bisutang-bamboo-refreshing-replenishment-mask/,
31 May 2021,KKW BEAUTY CORRETTORE 2IN1,FDA Advisory No.2021-1100 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic KKW BEAUTY CORRETTORE 2IN1,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1100-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-kkw-beauty-correttore-2in1/,
31 May 2021,PREGROE 4INONE HAIR THICKENING CONDITIONER,FDA Advisory No.2021-1099 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product ” PREGROE 4INONE HAIR THICKENING CONDITIONER “,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1099-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-pregroe-4inone-hair-thickening-conditioner/,
31 May 2021,SILK SECRETS MILK CONDITIONER,FDA Advisory No.2021-1098 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product ” SILK SECRETS MILK CONDITIONER “,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1098-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-silk-secrets-milk-conditioner/,
31 May 2021,SOPHIE MAGIC PEACH CREAM,FDA Advisory No.2021-1097 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product ” SOPHIE MAGIC PEACH CREAM “,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1097-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-sophie-magic-peach-cream/,
31 May 2021,A BONNE’ MIRACLE SPA MILK UV WHITENING LOTION TOMATO EXTRACT WHITE GLUTATHIONE LYCOPENE TOMATO EXTRACT 3X WHITENING FIRMING SKIN,FDA Advisory No.2021-1096 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic A BONNE’ MIRACLE SPA MILK UV WHITENING LOTION TOMATO EXTRACT WHITE GLUTATHIONE LYCOPENE TOMATO EXTRACT 3X WHITENING FIRMING SKIN,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1096-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-a-bonne-miracle-spa-milk-uv-whitening-lotion-tomato-extract-white-glutathione-lycopene-tomato/,
31 May 2021,A BONNE’ MILK POWER LIGHTENING LOTION PLUS COLLAGEN ADVANCED FORMULA ACTICARE UV PROTECTION COLLAGEN LIFTING & REDUCES WRINKLES LACTICARE HEALTHY GLOW OF YOUR SKIN MILK PROTEIN SOFT & SMOOTH SKIN YOGURT PROTEIN LIGHTENING & YOUNG LOOKING,FDA Advisory No.2021-1095 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product ” A BONNE’ MILK POWER LIGHTENING LOTION PLUS COLLAGEN ADVANCED FORMULA ACTICARE UV PROTECTION COLLAGEN LIFTING & REDUCES WRINKLES LACTICARE HEALTHY GLOW OF YOUR SKIN MILK PROTEIN SOFT & SMOOTH SKIN YOGURT PROTEIN LIGHTENING & YOUNG LOOKING “,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1095-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-a-bonne-milk-power-lightening-lotion-plus-collagen-advanced-formula-acticare/,
31 May 2021,1.Precious Skin Thailand Snail Whipp Soap Intensive Whitening Soap,FDA Advisory No.2021-1094 || Public Health Warning Against the Purchase and Use of the following Unauthorized Cosmetic Products,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1094-public-health-warning-against-the-purchase-and-use-of-the-following-unauthorized-cosmetic-products/,
31 May 2021,2. Precious Skin Thailand Snail White Acne Soap,FDA Advisory No.2021-1094 || Public Health Warning Against the Purchase and Use of the following Unauthorized Cosmetic Products,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1094-public-health-warning-against-the-purchase-and-use-of-the-following-unauthorized-cosmetic-products/,
31 May 2021,3. Precious Skin Thailand Snail White Gold Soap x10 Intensive Whitening Soap,FDA Advisory No.2021-1094 || Public Health Warning Against the Purchase and Use of the following Unauthorized Cosmetic Products,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1094-public-health-warning-against-the-purchase-and-use-of-the-following-unauthorized-cosmetic-products/,
31 May 2021,4.Perfect Skin Lady Plus 3 Snail White Gluta Collagen Plus,FDA Advisory No.2021-1094 || Public Health Warning Against the Purchase and Use of the following Unauthorized Cosmetic Products,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1094-public-health-warning-against-the-purchase-and-use-of-the-following-unauthorized-cosmetic-products/,
31 May 2021,W.PIERCE,FDA Advisory No.2021-1093 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic Product “W.PIERCE”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1093-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-product-w-pierce/,
31 May 2021,HAPPY B COSMETICS,FDA Advisory No.2021-1092 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic Product “HAPPY B COSMETICS”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1092-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-product-happy-b-cosmetics/,
31 May 2021,MODERN COSMETICS,FDA Advisory No.2021-1091 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic Product “MODERN COSMETICS”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1091-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-product-modern-cosmetics/,
31 May 2021,NHC LONG LASTING NAIL POLISH (53),FDA Advisory No.2021-1090 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic NHC LONG LASTING NAIL POLISH (53),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1090-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-nhc-long-lasting-nail-polish-53/,
31 May 2021,IKAAYAD KO HERBAL SKIN MOISTURIZER,FDA Advisory No.2021-1089 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic IKAAYAD KO HERBAL SKIN MOISTURIZER,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1089-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-ikaayad-ko-herbal-skin-moisturizer/,
31 May 2021,ALL HINNA HAIR COLOR CREAM (7.3 MEDIUM GOLD),FDA Advisory No.2021-1088 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ALL HINNA HAIR COLOR CREAM (7.3 MEDIUM GOLD),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1088-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-all-hinna-hair-color-cream-7-3-medium-gold/,
31 May 2021,TRUMAY HAIR COLORANT (T-18 NATURAL BLACK),FDA Advisory No.2021-1087 || Against the Purchase and Use of Unauthorized Cosmetic TRUMAY HAIR COLORANT (T-18 NATURAL BLACK),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1087-against-the-purchase-and-use-of-unauthorized-cosmetic-trumay-hair-colorant-t-18-natural-black/,
31 May 2021,THE PREMIUM STAIN,FDA Advisory No.2021-1086 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic Product “THE PREMIUM STAIN”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1086-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-product-the-premium-stain/,
31 May 2021,SPARKLE SKIN,FDA Advisory No.2021-1085 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic Product “SPARKLE SKIN”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1085-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-product-sparkle-skin/,
31 May 2021,BLISSFUL ORGANIC BEAUTY,FDA Advisory No.2021-1084 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic Product “BLISSFUL ORGANIC BEAUTY”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1084-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-product-blissful-organic-beauty/,
31 May 2021,TERAY’S VIRGIN COCONUT OIL,FDA Advisory No.2021-1083 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic TERAY’S VIRGIN COCONUT OIL,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1083-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-terays-virgin-coconut-oil/,
31 May 2021,DESUNIA BEAUTY ESSENTIALS GLUTATHIONE TONER,FDA Advisory No.2021-1081 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic DESUNIA BEAUTY ESSENTIALS GLUTATHIONE TONER,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1081-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-desunia-beauty-essentials-glutathione-toner/,
31 May 2021,ROMANTIC BEAUTY TINT LIP GLOSS (ITEM NO. L6895),FDA Advisory No.2021-1080 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ROMANTIC BEAUTY TINT LIP GLOSS (ITEM NO. L6895),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1080-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-romantic-beauty-tint-lip-gloss-item-no-l6895/,
31 May 2021,BABY HAND MOUTH SPECIAL SOFT WIPES,FDA Advisory No.2021-1079 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic BABY HAND MOUTH SPECIAL SOFT WIPES,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1079-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-baby-hand-mouth-special-soft-wipes/,
31 May 2021,KIKIT MONSTER NATURAL MOSQUITO REPELLENT WATCH,FDA Advisory No.2021-1078 || Public Health Warning Against the Purchase and Use of Unauthorized Household/Urban Pesticide (H/UP) KIKIT MONSTER NATURAL MOSQUITO REPELLENT WATCH,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1078-public-health-warning-against-the-purchase-and-use-of-unauthorized-household-urban-pesticide-h-up-kikit-monster-natural-mosquito-repellent-watch/,
31 May 2021,HAIR COLOR PERMANENT HAIR COLOR 3.66 (DEEP DAMSON),FDA Advisory No.2021-1077 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product ” HAIR COLOR PERMANENT HAIR COLOR 3.66 (DEEP DAMSON) “,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1077-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-hair-color-permanent-hair-color-3-66-deep-damson/,
25 May 2021,"AHA WHITENING BOOSTER SERUM WITH VIT. A,B,C AND E","FDA Advisory No.2021-1034 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic AHA WHITENING BOOSTER SERUM WITH VIT. A,B,C AND E",Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1034-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-aha-whitening-booster-serum-with-vit-abc-and-e/,
25 May 2021,AUBREY-V NAIL POLISH SOLVENT,FDA Advisory No.2021-1033 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic AUBREY-V NAIL POLISH SOLVENT,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1033-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-aubrey-v-nail-polish-solvent/,
25 May 2021,BEAUTY OBSESSION BENTONITE AZTEC MINTY CLAY MASK,FDA Advisory No.2021-1031 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic BEAUTY OBSESSION BENTONITE AZTEC MINTY CLAY MASK,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1031-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-beauty-obsession-bentonite-aztec-minty-clay-mask/,
25 May 2021,MAKE UP CLEANSING WIPES FACE & EYE MAKE-UP REMOVAL TISSUES,FDA Advisory No.2021-1030 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic MAKE UP CLEANSING WIPES FACE & EYE MAKE-UP REMOVAL TISSUES,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1030-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-make-up-cleansing-wipes-face-eye-make-up-removal-tissues/,
25 May 2021,SHINEMOIST HENNA CARE HENNA WAX NATURAL CARE TREATMENT 14 CHOCOLATE BROWN,FDA Advisory No.2021-1029 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SHINEMOIST HENNA CARE HENNA WAX NATURAL CARE TREATMENT 14 CHOCOLATE BROWN,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1029-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-shinemoist-henna-care-henna-wax-natural-care-treatment-14-chocolate-brown/,
25 May 2021,MAYBELINE FIT ME EYEBROW PENCIL (BKBR 003),FDA Advisory No.2021-1028 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic MAYBELINE FIT ME EYEBROW PENCIL (BKBR 003),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1028-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-maybeline-fit-me-eyebrow-pencil-bkbr-003/,
25 May 2021,CRAYON CONTOUR DES YEUX EYELINER/EYEBROW PENCIL NO. 03 (COFFEE & WHEAT),FDA Advisory No.2021-1027 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic CRAYON CONTOUR DES YEUX EYELINER/EYEBROW PENCIL NO. 03 (COFFEE & WHEAT),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1027-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-crayon-contour-des-yeux-eyeliner-eyebrow-pencil-no-03-coffee-wheat/,
25 May 2021,HELLO KITTY EYEBROW PENCIL,FDA Advisory No.2021-1026 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic HELLO KITTY EYEBROW PENCIL,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1026-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-hello-kitty-eyebrow-pencil/,
25 May 2021,DEOPROCE COLOR SYNERGY EFFECT SHEET MASK WHITE,FDA Advisory No.2021-1025 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product ” DEOPROCE COLOR SYNERGY EFFECT SHEET MASK WHITE “,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1025-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-deoproce-color-synergy-effect-sheet-mask-white/,
25 May 2021,701 COLLAGEN SOAP PLUS VIT C & E (BRIGHTENING),FDA Advisory No.2021-1024 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic 701 COLLAGEN SOAP PLUS VIT C & E (BRIGHTENING),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1024-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-701-collagen-soap-plus-vit-c-e-brightening/,
25 May 2021,JESSA MILK AND HONEY BEAUTY SOAP,FDA Advisory No.2021-1018 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product ” JESSA MILK AND HONEY BEAUTY SOAP “,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1018-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-jessa-milk-and-honey-beauty-soap/,
25 May 2021,BODYXPERT STRETCH MARK LOTION ENRICHED WITH COCOA BUTTER AND VITAMIN E,FDA Advisory No.2021-1017 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product ” BODYXPERT STRETCH MARK LOTION ENRICHED WITH COCOA BUTTER AND VITAMIN E “,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1017-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-bodyxpert-stretch-mark-lotion-enriched-with-cocoa-butter-and-vitamin-e/,
25 May 2021,MERRY SUN PREMIUM KOJIC ACID SOAP,FDA Advisory No.2021-1015 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic MERRY SUN PREMIUM KOJIC ACID SOAP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1015-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-merry-sun-premium-kojic-acid-soap/,
25 May 2021,G SKIN CARE CC CREAM,FDA Advisory No.2021-1014 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic G SKIN CARE CC CREAM,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-g-skin-care-cc-cream/,
25 May 2021,POP STUDIO MOISTURIZING PRIMER (INTRO),FDA Advisory No.2021-1013 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product ” POP STUDIO MOISTURIZING PRIMER (INTRO) “,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1013-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-pop-studio-moisturizing-primer-intro/,
25 May 2021,SEVEN COOL PROFESSIONAL MAKEUP COLOR INTENSE 3 COLORS EYEBROW POWDER,FDA Advisory No.2021-1012 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SEVEN COOL PROFESSIONAL MAKEUP COLOR INTENSE 3 COLORS EYEBROW POWDER,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1012-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-seven-cool-professional-makeup-color-intense-3-colors-eyebrow-powder/,
25 May 2021,FORME ONLY PRO MAKEUP,FDA Advisory No.2021-1011 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic FORME ONLY PRO MAKEUP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1011-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-forme-only-pro-makeup/,
25 May 2021,NCEKO V10 NUDE FACE CREAM,FDA Advisory No.2021-1010 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic NCEKO V10 NUDE FACE CREAM,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1010-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-nceko-v10-nude-face-cream/,
25 May 2021,BODYSKINEXPERT NATURAL CARE BABY SALT,FDA Advisory No.2021-1009 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic BODYSKINEXPERT NATURAL CARE BABY SALT,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1009-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-bodyskinexpert-natural-care-baby-salt/,
20 May 2021,PROFESSIONAL SKIN CARE FORMULA BY DR. ALVIN SKIN PERFECTION KIT,FDA Advisory No.2021-1001 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic PROFESSIONAL SKIN CARE FORMULA BY DR. ALVIN SKIN PERFECTION KIT,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1001-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-professional-skin-care-formula-by-dr-alvin-skin-perfection-kit/,
20 May 2021,COLLAGEN & GLUTATHIONE ADVANCED SKIN WHITENING & REPAIR LOTION,FDA Advisory No.2021-0986 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic COLLAGEN & GLUTATHIONE ADVANCED SKIN WHITENING & REPAIR LOTION,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-0986-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-collagen-glutathione-advanced-skin-whitening-repair-lotion/,
20 May 2021,FEEL FREE ADULT WIPES ENRICH WITH ALOE VERA,FDA Advisory No.2021-0974 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product ” FEEL FREE ADULT WIPES ENRICH WITH ALOE VERA “,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-0974-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-feel-free-adult-wipes-enrich-with-aloe-vera/,
20 May 2021,FRESH AGAIN 68% ISOPROPYL ALCOHOL,FDA Advisory No.2021-1000 || Public Health Warning Against the Purchase and Use of the Non-Compliant Cosmetic Product ” FRESH AGAIN 68% ISOPROPYL ALCOHOL “,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-1000-public-health-warning-against-the-purchase-and-use-of-the-non-compliant-cosmetic-product-fresh-again-68-isopropyl-alcohol/,
20 May 2021,ELLEFAR TWINSIDE MASCARA A: BLACK,FDA Advisory No.2021-0997 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic ELLEFAR TWINSIDE MASCARA A: BLACK,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2021-0997-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-ellefar-twinside-mascara-a-black/,
